id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
43519b88-132a-42fa-acb7-43998e3fd3d0,NOCB,training the <your model> model,,2025-06-11 17:08:14,0.7801480293273926,1.2284320586957166e-07,4.8414595767697976e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
2923a6c9-8104-4625-8ba0-6cddfcf51462,Linear Interpolation,training the <your model> model,,2025-06-11 17:08:21,0.8069572448730469,1.277817315390924e-07,5.036095268899248e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
52d4d21f-2de7-4c9c-9306-394f9a2b5683,Linear Regression,training the <your model> model,,2025-06-11 17:08:28,2.182053565979004,3.611436401640352e-07,1.423328480305291e-07,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
aa7d99a7-af40-4105-bf79-6477c28acf99,K-Nearest Neighbor,training the <your model> model,,2025-06-11 17:08:36,47.03742790222168,5.778234759191264e-05,2.277300548588184e-05,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
1add35e3-2632-4bac-9119-ac72fc3bd81b,MICE,training the <your model> model,,2025-06-11 17:09:29,4.184672832489014,6.72857560367864e-07,2.6518460311950144e-07,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
0d1372cc-487a-41d4-9d4e-f0e00f0d37e2,LightGBM,training the <your model> model,,2025-06-11 17:09:39,6.44239354133606,1.044214592492665e-06,4.115427225494317e-07,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
99e70de8-2347-434e-957e-0f68238e0124,LOCF,training the <your model> model,,2025-06-11 17:09:52,0.7764699459075928,1.1777172834825933e-07,4.641584026143093e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
56ebf166-9278-4bfe-b2e2-3b566e263466,NOCB,training the <your model> model,,2025-06-11 17:09:59,0.7764484882354736,1.179303765444691e-07,4.6478366212576535e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
240967b8-075c-4606-ad8d-9f5037685785,Linear Interpolation,training the <your model> model,,2025-06-11 17:10:06,0.7825803756713867,1.1840456703756293e-07,4.66652527471432e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
4bd2fa00-ed37-4a56-81e4-4d5fe5ff2bfa,Linear Regression,training the <your model> model,,2025-06-11 17:10:13,0.7951617240905762,1.2096956144915793e-07,4.7676160649657774e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
